scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
capacity,80211ac,nMidi,1,1,1,192.168.1.2:49153,192.168.1.1:9,820,820,0,0,0.0445208,0.00418782
capacity,80211ac,nMidi,1,2,1,192.168.1.2:49153,192.168.1.1:9,754,754,0,0,0.0454173,0.00613276
capacity,80211ac,nMidi,1,3,1,192.168.1.2:49153,192.168.1.1:9,831,831,0,0,0.0461875,0.00747216
capacity,80211ac,nMidi,1,4,1,192.168.1.2:49153,192.168.1.1:9,838,838,0,0,0.044432,0.00412608
capacity,80211ac,nMidi,1,5,1,192.168.1.2:49153,192.168.1.1:9,934,934,0,0,0.0449208,0.00467043
capacity,80211ac,nMidi,1,6,1,192.168.1.2:49153,192.168.1.1:9,769,769,0,0,0.0457602,0.00655065
capacity,80211ac,nMidi,1,7,1,192.168.1.2:49153,192.168.1.1:9,849,849,0,0,0.0449848,0.00495338
capacity,80211ac,nMidi,1,8,1,192.168.1.2:49153,192.168.1.1:9,866,866,0,0,0.0445931,0.00416215
capacity,80211ac,nMidi,1,9,1,192.168.1.2:49153,192.168.1.1:9,958,958,0,0,0.0453808,0.00568829
capacity,80211ac,nMidi,1,10,1,192.168.1.2:49153,192.168.1.1:9,789,789,0,0,0.0452565,0.0054183
capacity,80211ac,nMidi,2,1,1,192.168.1.3:49153,192.168.1.1:9,883,883,0,0,0.0448155,0.00476266
capacity,80211ac,nMidi,2,1,2,192.168.1.2:49153,192.168.1.1:9,969,969,0,0,0.0444521,0.00427764
capacity,80211ac,nMidi,2,2,1,192.168.1.3:49153,192.168.1.1:9,846,846,0,0,0.0444889,0.00421939
capacity,80211ac,nMidi,2,2,2,192.168.1.2:49153,192.168.1.1:9,776,776,0,0,0.0446098,0.00419006
capacity,80211ac,nMidi,2,3,1,192.168.1.2:49153,192.168.1.1:9,956,956,0,0,0.0448991,0.00488129
capacity,80211ac,nMidi,2,3,2,192.168.1.3:49153,192.168.1.1:9,862,862,0,0,0.0451674,0.0055552
capacity,80211ac,nMidi,2,4,1,192.168.1.3:49153,192.168.1.1:9,795,795,0,0,0.0448802,0.00492953
capacity,80211ac,nMidi,2,4,2,192.168.1.2:49153,192.168.1.1:9,885,885,0,0,0.0449621,0.00508893
capacity,80211ac,nMidi,2,5,1,192.168.1.3:49153,192.168.1.1:9,998,998,0,0,0.0448304,0.00478967
capacity,80211ac,nMidi,2,5,2,192.168.1.2:49153,192.168.1.1:9,910,910,0,0,0.044867,0.00499495
capacity,80211ac,nMidi,2,6,1,192.168.1.3:49153,192.168.1.1:9,776,776,0,0,0.0454871,0.0052403
capacity,80211ac,nMidi,2,6,2,192.168.1.2:49153,192.168.1.1:9,772,772,0,0,0.0459096,0.0064134
capacity,80211ac,nMidi,2,7,1,192.168.1.3:49153,192.168.1.1:9,966,966,0,0,0.0450258,0.00508926
capacity,80211ac,nMidi,2,7,2,192.168.1.2:49153,192.168.1.1:9,938,938,0,0,0.0457205,0.00661288
capacity,80211ac,nMidi,2,8,1,192.168.1.2:49153,192.168.1.1:9,862,862,0,0,0.0446328,0.00429061
capacity,80211ac,nMidi,2,8,2,192.168.1.3:49153,192.168.1.1:9,976,976,0,0,0.0455268,0.00630166
capacity,80211ac,nMidi,2,9,1,192.168.1.3:49153,192.168.1.1:9,906,906,0,0,0.0452179,0.00533345
capacity,80211ac,nMidi,2,9,2,192.168.1.2:49153,192.168.1.1:9,824,824,0,0,0.0450738,0.00502736
capacity,80211ac,nMidi,2,10,1,192.168.1.3:49153,192.168.1.1:9,910,910,0,0,0.0448097,0.00483354
capacity,80211ac,nMidi,2,10,2,192.168.1.2:49153,192.168.1.1:9,931,931,0,0,0.0488423,0.00662763
capacity,80211ac,nMidi,4,1,1,192.168.1.5:49153,192.168.1.1:9,873,873,0,0,0.0474404,0.00608422
capacity,80211ac,nMidi,4,1,2,192.168.1.2:49153,192.168.1.1:9,744,744,0,0,0.0491418,0.00780443
capacity,80211ac,nMidi,4,1,3,192.168.1.4:49153,192.168.1.1:9,909,909,0,0,0.0451777,0.00446558
capacity,80211ac,nMidi,4,1,4,192.168.1.3:49153,192.168.1.1:9,866,866,0,0,0.0450957,0.00412772
capacity,80211ac,nMidi,4,2,1,192.168.1.2:49153,192.168.1.1:9,876,876,0,0,0.0444558,0.00310369
capacity,80211ac,nMidi,4,2,2,192.168.1.4:49153,192.168.1.1:9,865,865,0,0,0.0451227,0.0041253
capacity,80211ac,nMidi,4,2,3,192.168.1.3:49153,192.168.1.1:9,825,825,0,0,0.0451495,0.00459845
capacity,80211ac,nMidi,4,2,4,192.168.1.5:49153,192.168.1.1:9,964,964,0,0,0.0490014,0.00737795
capacity,80211ac,nMidi,4,3,1,192.168.1.2:49153,192.168.1.1:9,770,770,0,0,0.0453339,0.00451036
capacity,80211ac,nMidi,4,3,2,192.168.1.4:49153,192.168.1.1:9,991,991,0,0,0.0449787,0.00379554
capacity,80211ac,nMidi,4,3,3,192.168.1.5:49153,192.168.1.1:9,809,809,0,0,0.046004,0.00609768
capacity,80211ac,nMidi,4,3,4,192.168.1.3:49153,192.168.1.1:9,972,972,0,0,0.0455688,0.00432325
capacity,80211ac,nMidi,4,4,1,192.168.1.3:49153,192.168.1.1:9,891,891,0,0,0.0453795,0.00482826
capacity,80211ac,nMidi,4,4,2,192.168.1.4:49153,192.168.1.1:9,965,965,0,0,0.0463321,0.0067956
capacity,80211ac,nMidi,4,4,3,192.168.1.2:49153,192.168.1.1:9,916,916,0,0,0.0457549,0.00441196
capacity,80211ac,nMidi,4,4,4,192.168.1.5:49153,192.168.1.1:9,914,914,0,0,0.0459121,0.00577218
capacity,80211ac,nMidi,4,5,1,192.168.1.5:49153,192.168.1.1:9,798,798,0,0,0.0454445,0.00506681
capacity,80211ac,nMidi,4,5,2,192.168.1.4:49153,192.168.1.1:9,817,817,0,0,0.044954,0.00430079
capacity,80211ac,nMidi,4,5,3,192.168.1.3:49153,192.168.1.1:9,901,901,0,0,0.0451437,0.00457577
capacity,80211ac,nMidi,4,5,4,192.168.1.2:49153,192.168.1.1:9,749,749,0,0,0.0445045,0.00328719
capacity,80211ac,nMidi,4,6,1,192.168.1.2:49153,192.168.1.1:9,831,831,0,0,0.0455228,0.00517165
capacity,80211ac,nMidi,4,6,2,192.168.1.4:49153,192.168.1.1:9,1053,1053,0,0,0.0450503,0.00438491
capacity,80211ac,nMidi,4,6,3,192.168.1.5:49153,192.168.1.1:9,779,779,0,0,0.0464811,0.00477809
capacity,80211ac,nMidi,4,6,4,192.168.1.3:49153,192.168.1.1:9,792,792,0,0,0.0449367,0.00391243
capacity,80211ac,nMidi,4,7,1,192.168.1.2:49153,192.168.1.1:9,969,969,0,0,0.0454428,0.00509265
capacity,80211ac,nMidi,4,7,2,192.168.1.4:49153,192.168.1.1:9,903,903,0,0,0.0455974,0.00434105
capacity,80211ac,nMidi,4,7,3,192.168.1.3:49153,192.168.1.1:9,835,835,0,0,0.0450021,0.00337471
capacity,80211ac,nMidi,4,7,4,192.168.1.5:49153,192.168.1.1:9,850,850,0,0,0.0453742,0.00501051
capacity,80211ac,nMidi,4,8,1,192.168.1.4:49153,192.168.1.1:9,824,824,0,0,0.046142,0.00424087
capacity,80211ac,nMidi,4,8,2,192.168.1.2:49153,192.168.1.1:9,903,903,0,0,0.0456706,0.00507189
capacity,80211ac,nMidi,4,8,3,192.168.1.3:49153,192.168.1.1:9,951,951,0,0,0.0461963,0.0064916
capacity,80211ac,nMidi,4,8,4,192.168.1.5:49153,192.168.1.1:9,929,929,0,0,0.0564757,0.00718855
capacity,80211ac,nMidi,4,9,1,192.168.1.4:49153,192.168.1.1:9,943,943,0,0,0.0459583,0.00600655
capacity,80211ac,nMidi,4,9,2,192.168.1.3:49153,192.168.1.1:9,861,861,0,0,0.0447745,0.00383725
capacity,80211ac,nMidi,4,9,3,192.168.1.5:49153,192.168.1.1:9,762,762,0,0,0.0464746,0.00527284
capacity,80211ac,nMidi,4,9,4,192.168.1.2:49153,192.168.1.1:9,842,842,0,0,0.0449248,0.00411515
capacity,80211ac,nMidi,4,10,1,192.168.1.2:49153,192.168.1.1:9,912,912,0,0,0.0456273,0.00532984
capacity,80211ac,nMidi,4,10,2,192.168.1.3:49153,192.168.1.1:9,872,872,0,0,0.0450487,0.00421759
capacity,80211ac,nMidi,4,10,3,192.168.1.4:49153,192.168.1.1:9,778,778,0,0,0.0445167,0.00336703
capacity,80211ac,nMidi,4,10,4,192.168.1.5:49153,192.168.1.1:9,965,965,0,0,0.0478567,0.00517114
capacity,80211ac,nMidi,6,1,1,192.168.1.6:49153,192.168.1.1:9,983,983,0,0,0.0456482,0.0042911
capacity,80211ac,nMidi,6,1,2,192.168.1.2:49153,192.168.1.1:9,914,914,0,0,0.0452399,0.00333304
capacity,80211ac,nMidi,6,1,3,192.168.1.3:49153,192.168.1.1:9,860,860,0,0,0.0459333,0.00381565
capacity,80211ac,nMidi,6,1,4,192.168.1.5:49153,192.168.1.1:9,824,824,0,0,0.0471729,0.00464552
capacity,80211ac,nMidi,6,1,5,192.168.1.7:49153,192.168.1.1:9,826,826,0,0,0.0449587,0.0029748
capacity,80211ac,nMidi,6,1,6,192.168.1.4:49153,192.168.1.1:9,875,875,0,0,0.0473718,0.00412459
capacity,80211ac,nMidi,6,2,1,192.168.1.2:49153,192.168.1.1:9,969,969,0,0,0.0465662,0.00304966
capacity,80211ac,nMidi,6,2,2,192.168.1.7:49153,192.168.1.1:9,865,865,0,0,0.045527,0.00384772
capacity,80211ac,nMidi,6,2,3,192.168.1.3:49153,192.168.1.1:9,863,863,0,0,0.0491408,0.00705157
capacity,80211ac,nMidi,6,2,4,192.168.1.5:49153,192.168.1.1:9,906,906,0,0,0.044831,0.00236362
capacity,80211ac,nMidi,6,2,5,192.168.1.4:49153,192.168.1.1:9,835,835,0,0,0.0449451,0.0032469
capacity,80211ac,nMidi,6,2,6,192.168.1.6:49153,192.168.1.1:9,830,830,0,0,0.0518216,0.0082632
capacity,80211ac,nMidi,6,3,1,192.168.1.7:49153,192.168.1.1:9,838,838,0,0,0.0449393,0.00302934
capacity,80211ac,nMidi,6,3,2,192.168.1.3:49153,192.168.1.1:9,887,887,0,0,0.0450506,0.00253821
capacity,80211ac,nMidi,6,3,3,192.168.1.4:49153,192.168.1.1:9,949,949,0,0,0.047768,0.00407191
capacity,80211ac,nMidi,6,3,4,192.168.1.5:49153,192.168.1.1:9,909,909,0,0,0.0444395,0.00201201
capacity,80211ac,nMidi,6,3,5,192.168.1.2:49153,192.168.1.1:9,818,818,0,0,0.0448871,0.00288487
capacity,80211ac,nMidi,6,3,6,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0531591,0.00674114
capacity,80211ac,nMidi,6,4,1,192.168.1.3:49153,192.168.1.1:9,972,972,0,0,0.0452433,0.0034567
capacity,80211ac,nMidi,6,4,2,192.168.1.4:49153,192.168.1.1:9,860,860,0,0,0.0452852,0.00362514
capacity,80211ac,nMidi,6,4,3,192.168.1.6:49153,192.168.1.1:9,891,891,0,0,0.048018,0.00399168
capacity,80211ac,nMidi,6,4,4,192.168.1.5:49153,192.168.1.1:9,837,837,0,0,0.0461855,0.00485696
capacity,80211ac,nMidi,6,4,5,192.168.1.2:49153,192.168.1.1:9,949,949,0,0,0.0535932,0.00732196
capacity,80211ac,nMidi,6,4,6,192.168.1.7:49153,192.168.1.1:9,819,819,0,0,0.0454439,0.00328962
capacity,80211ac,nMidi,6,5,1,192.168.1.4:49153,192.168.1.1:9,866,866,0,0,0.0454064,0.00405172
capacity,80211ac,nMidi,6,5,2,192.168.1.6:49153,192.168.1.1:9,807,807,0,0,0.0458909,0.00440935
capacity,80211ac,nMidi,6,5,3,192.168.1.7:49153,192.168.1.1:9,1004,1004,0,0,0.0539198,0.0054851
capacity,80211ac,nMidi,6,5,4,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0453212,0.00405216
capacity,80211ac,nMidi,6,5,5,192.168.1.5:49153,192.168.1.1:9,793,793,0,0,0.0477607,0.00465608
capacity,80211ac,nMidi,6,5,6,192.168.1.3:49153,192.168.1.1:9,819,819,0,0,0.0466583,0.00434547
capacity,80211ac,nMidi,6,6,1,192.168.1.2:49153,192.168.1.1:9,884,884,0,0,0.0459922,0.00347759
capacity,80211ac,nMidi,6,6,2,192.168.1.5:49153,192.168.1.1:9,901,901,0,0,0.0472129,0.00410249
capacity,80211ac,nMidi,6,6,3,192.168.1.6:49153,192.168.1.1:9,794,794,0,0,0.0452476,0.00316221
capacity,80211ac,nMidi,6,6,4,192.168.1.4:49153,192.168.1.1:9,801,801,0,0,0.0488397,0.00413178
capacity,80211ac,nMidi,6,6,5,192.168.1.7:49153,192.168.1.1:9,851,851,0,0,0.0450099,0.003134
capacity,80211ac,nMidi,6,6,6,192.168.1.3:49153,192.168.1.1:9,794,794,0,0,0.0450857,0.00317966
capacity,80211ac,nMidi,6,7,1,192.168.1.7:49153,192.168.1.1:9,998,998,0,0,0.0482507,0.00449394
capacity,80211ac,nMidi,6,7,2,192.168.1.5:49153,192.168.1.1:9,945,945,0,0,0.0510627,0.00497738
capacity,80211ac,nMidi,6,7,3,192.168.1.3:49153,192.168.1.1:9,973,973,0,0,0.0503033,0.0073912
capacity,80211ac,nMidi,6,7,4,192.168.1.6:49153,192.168.1.1:9,849,849,0,0,0.0502038,0.0050858
capacity,80211ac,nMidi,6,7,5,192.168.1.2:49153,192.168.1.1:9,888,888,0,0,0.053258,0.00557672
capacity,80211ac,nMidi,6,7,6,192.168.1.4:49153,192.168.1.1:9,872,872,0,0,0.0523566,0.0105906
capacity,80211ac,nMidi,6,8,1,192.168.1.7:49153,192.168.1.1:9,886,886,0,0,0.0483566,0.00601087
capacity,80211ac,nMidi,6,8,2,192.168.1.2:49153,192.168.1.1:9,781,781,0,0,0.0562429,0.00817658
capacity,80211ac,nMidi,6,8,3,192.168.1.5:49153,192.168.1.1:9,859,859,0,0,0.0445811,0.00258954
capacity,80211ac,nMidi,6,8,4,192.168.1.3:49153,192.168.1.1:9,920,920,0,0,0.0480576,0.00457468
capacity,80211ac,nMidi,6,8,5,192.168.1.4:49153,192.168.1.1:9,809,809,0,0,0.0462925,0.00501243
capacity,80211ac,nMidi,6,8,6,192.168.1.6:49153,192.168.1.1:9,802,802,0,0,0.0442779,0.00231033
capacity,80211ac,nMidi,6,9,1,192.168.1.2:49153,192.168.1.1:9,727,727,0,0,0.0448014,0.00216364
capacity,80211ac,nMidi,6,9,2,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0457509,0.00451842
capacity,80211ac,nMidi,6,9,3,192.168.1.7:49153,192.168.1.1:9,858,858,0,0,0.0459117,0.00351286
capacity,80211ac,nMidi,6,9,4,192.168.1.3:49153,192.168.1.1:9,902,902,0,0,0.0480901,0.00574523
capacity,80211ac,nMidi,6,9,5,192.168.1.6:49153,192.168.1.1:9,868,868,0,0,0.0492113,0.00386213
capacity,80211ac,nMidi,6,9,6,192.168.1.4:49153,192.168.1.1:9,971,971,0,0,0.0481627,0.0058597
capacity,80211ac,nMidi,6,10,1,192.168.1.7:49153,192.168.1.1:9,857,857,0,0,0.044743,0.00287204
capacity,80211ac,nMidi,6,10,2,192.168.1.5:49153,192.168.1.1:9,841,841,0,0,0.0571293,0.00707537
capacity,80211ac,nMidi,6,10,3,192.168.1.3:49153,192.168.1.1:9,904,904,0,0,0.0461028,0.00535658
capacity,80211ac,nMidi,6,10,4,192.168.1.4:49153,192.168.1.1:9,870,870,0,0,0.0448897,0.00276266
capacity,80211ac,nMidi,6,10,5,192.168.1.2:49153,192.168.1.1:9,857,857,0,0,0.0450609,0.00345632
capacity,80211ac,nMidi,6,10,6,192.168.1.6:49153,192.168.1.1:9,947,947,0,0,0.0497677,0.00519936
capacity,80211ac,nMidi,8,1,1,192.168.1.8:49153,192.168.1.1:9,807,807,0,0,0.0478526,0.00773453
capacity,80211ac,nMidi,8,1,2,192.168.1.7:49153,192.168.1.1:9,859,859,0,0,0.0470857,0.00383032
capacity,80211ac,nMidi,8,1,3,192.168.1.2:49153,192.168.1.1:9,898,898,0,0,0.055889,0.00753451
capacity,80211ac,nMidi,8,1,4,192.168.1.4:49153,192.168.1.1:9,970,970,0,0,0.0472664,0.00496029
capacity,80211ac,nMidi,8,1,5,192.168.1.3:49153,192.168.1.1:9,931,931,0,0,0.052429,0.00516352
capacity,80211ac,nMidi,8,1,6,192.168.1.5:49153,192.168.1.1:9,832,832,0,0,0.0471432,0.00511147
capacity,80211ac,nMidi,8,1,7,192.168.1.9:49153,192.168.1.1:9,823,823,0,0,0.051558,0.00476864
capacity,80211ac,nMidi,8,1,8,192.168.1.6:49153,192.168.1.1:9,713,713,0,0,0.0447097,0.00233238
capacity,80211ac,nMidi,8,2,1,192.168.1.8:49153,192.168.1.1:9,869,869,0,0,0.0453746,0.00361736
capacity,80211ac,nMidi,8,2,2,192.168.1.3:49153,192.168.1.1:9,793,793,0,0,0.0466863,0.00619467
capacity,80211ac,nMidi,8,2,3,192.168.1.7:49153,192.168.1.1:9,970,970,0,0,0.047293,0.00379618
capacity,80211ac,nMidi,8,2,4,192.168.1.9:49153,192.168.1.1:9,962,962,0,0,0.0451154,0.00356073
capacity,80211ac,nMidi,8,2,5,192.168.1.2:49153,192.168.1.1:9,735,735,0,0,0.0469069,0.00453491
capacity,80211ac,nMidi,8,2,6,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0450524,0.00238472
capacity,80211ac,nMidi,8,2,7,192.168.1.6:49153,192.168.1.1:9,838,838,0,0,0.0468486,0.00530999
capacity,80211ac,nMidi,8,2,8,192.168.1.4:49153,192.168.1.1:9,825,825,0,0,0.0462826,0.00542535
capacity,80211ac,nMidi,8,3,1,192.168.1.3:49153,192.168.1.1:9,908,908,0,0,0.0532369,0.00589953
capacity,80211ac,nMidi,8,3,2,192.168.1.8:49153,192.168.1.1:9,865,865,0,0,0.0468474,0.00448155
capacity,80211ac,nMidi,8,3,3,192.168.1.4:49153,192.168.1.1:9,796,796,0,0,0.0487766,0.00493839
capacity,80211ac,nMidi,8,3,4,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0459094,0.00474995
capacity,80211ac,nMidi,8,3,5,192.168.1.7:49153,192.168.1.1:9,963,963,0,0,0.0452752,0.00366886
capacity,80211ac,nMidi,8,3,6,192.168.1.6:49153,192.168.1.1:9,784,784,0,0,0.0506114,0.00622074
capacity,80211ac,nMidi,8,3,7,192.168.1.9:49153,192.168.1.1:9,932,932,0,0,0.0493252,0.00570154
capacity,80211ac,nMidi,8,3,8,192.168.1.5:49153,192.168.1.1:9,873,873,0,0,0.0560014,0.00840364
capacity,80211ac,nMidi,8,4,1,192.168.1.4:49153,192.168.1.1:9,976,976,0,0,0.0486463,0.00445415
capacity,80211ac,nMidi,8,4,2,192.168.1.8:49153,192.168.1.1:9,832,832,0,0,0.044846,0.00227605
capacity,80211ac,nMidi,8,4,3,192.168.1.2:49153,192.168.1.1:9,868,868,0,0,0.0464319,0.00483402
capacity,80211ac,nMidi,8,4,4,192.168.1.3:49153,192.168.1.1:9,796,796,0,0,0.0451488,0.00326794
capacity,80211ac,nMidi,8,4,5,192.168.1.7:49153,192.168.1.1:9,895,895,0,0,0.0470927,0.00387323
capacity,80211ac,nMidi,8,4,6,192.168.1.5:49153,192.168.1.1:9,863,863,0,0,0.0491249,0.00535508
capacity,80211ac,nMidi,8,4,7,192.168.1.9:49153,192.168.1.1:9,797,797,0,0,0.0453435,0.0036213
capacity,80211ac,nMidi,8,4,8,192.168.1.6:49153,192.168.1.1:9,763,763,0,0,0.0498153,0.00538654
capacity,80211ac,nMidi,8,5,1,192.168.1.9:49153,192.168.1.1:9,771,771,0,0,0.0493711,0.00560262
capacity,80211ac,nMidi,8,5,2,192.168.1.8:49153,192.168.1.1:9,800,800,0,0,0.0478412,0.00628241
capacity,80211ac,nMidi,8,5,3,192.168.1.4:49153,192.168.1.1:9,776,776,0,0,0.0446742,0.00203157
capacity,80211ac,nMidi,8,5,4,192.168.1.7:49153,192.168.1.1:9,814,814,0,0,0.0496455,0.00543647
capacity,80211ac,nMidi,8,5,5,192.168.1.2:49153,192.168.1.1:9,744,744,0,0,0.0451769,0.00382322
capacity,80211ac,nMidi,8,5,6,192.168.1.5:49153,192.168.1.1:9,868,868,0,0,0.0445954,0.00209503
capacity,80211ac,nMidi,8,5,7,192.168.1.6:49153,192.168.1.1:9,829,829,0,0,0.0469214,0.00407234
capacity,80211ac,nMidi,8,5,8,192.168.1.3:49153,192.168.1.1:9,942,942,0,0,0.0456884,0.00261805
capacity,80211ac,nMidi,8,6,1,192.168.1.2:49153,192.168.1.1:9,910,910,0,0,0.0450724,0.00332393
capacity,80211ac,nMidi,8,6,2,192.168.1.8:49153,192.168.1.1:9,916,916,0,0,0.0492203,0.00428342
capacity,80211ac,nMidi,8,6,3,192.168.1.4:49153,192.168.1.1:9,828,828,0,0,0.045471,0.00446361
capacity,80211ac,nMidi,8,6,4,192.168.1.9:49153,192.168.1.1:9,746,746,0,0,0.0454642,0.00391109
capacity,80211ac,nMidi,8,6,5,192.168.1.7:49153,192.168.1.1:9,960,960,0,0,0.0455407,0.00429141
capacity,80211ac,nMidi,8,6,6,192.168.1.3:49153,192.168.1.1:9,935,935,0,0,0.0447449,0.00229203
capacity,80211ac,nMidi,8,6,7,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0457375,0.00435451
capacity,80211ac,nMidi,8,6,8,192.168.1.6:49153,192.168.1.1:9,819,819,0,0,0.0456005,0.00443459
capacity,80211ac,nMidi,8,7,1,192.168.1.7:49153,192.168.1.1:9,901,901,0,0,0.0454337,0.00284224
capacity,80211ac,nMidi,8,7,2,192.168.1.5:49153,192.168.1.1:9,860,860,0,0,0.0453014,0.00402981
capacity,80211ac,nMidi,8,7,3,192.168.1.6:49153,192.168.1.1:9,874,874,0,0,0.0515222,0.00638435
capacity,80211ac,nMidi,8,7,4,192.168.1.8:49153,192.168.1.1:9,792,792,0,0,0.0449235,0.00292742
capacity,80211ac,nMidi,8,7,5,192.168.1.2:49153,192.168.1.1:9,965,965,0,0,0.04561,0.00364721
capacity,80211ac,nMidi,8,7,6,192.168.1.4:49153,192.168.1.1:9,887,887,0,0,0.0545213,0.00771528
capacity,80211ac,nMidi,8,7,7,192.168.1.9:49153,192.168.1.1:9,955,955,0,0,0.0451404,0.00309283
capacity,80211ac,nMidi,8,7,8,192.168.1.3:49153,192.168.1.1:9,795,795,0,0,0.0449684,0.00326004
capacity,80211ac,nMidi,8,8,1,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.04689,0.00350538
capacity,80211ac,nMidi,8,8,2,192.168.1.2:49153,192.168.1.1:9,880,880,0,0,0.044709,0.00259677
capacity,80211ac,nMidi,8,8,3,192.168.1.7:49153,192.168.1.1:9,844,844,0,0,0.0447511,0.00251358
capacity,80211ac,nMidi,8,8,4,192.168.1.9:49153,192.168.1.1:9,812,812,0,0,0.0497763,0.00590372
capacity,80211ac,nMidi,8,8,5,192.168.1.4:49153,192.168.1.1:9,845,845,0,0,0.0482551,0.00538502
capacity,80211ac,nMidi,8,8,6,192.168.1.8:49153,192.168.1.1:9,832,832,0,0,0.044966,0.00297884
capacity,80211ac,nMidi,8,8,7,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.04686,0.00500575
capacity,80211ac,nMidi,8,8,8,192.168.1.6:49153,192.168.1.1:9,822,822,0,0,0.0450214,0.0024875
capacity,80211ac,nMidi,8,9,1,192.168.1.3:49153,192.168.1.1:9,816,816,0,0,0.0467805,0.00525185
capacity,80211ac,nMidi,8,9,2,192.168.1.7:49153,192.168.1.1:9,872,872,0,0,0.0456371,0.00449801
capacity,80211ac,nMidi,8,9,3,192.168.1.9:49153,192.168.1.1:9,836,836,0,0,0.0557904,0.00688419
capacity,80211ac,nMidi,8,9,4,192.168.1.8:49153,192.168.1.1:9,809,809,0,0,0.0443396,0.0023311
capacity,80211ac,nMidi,8,9,5,192.168.1.5:49153,192.168.1.1:9,924,924,0,0,0.0548009,0.00818661
capacity,80211ac,nMidi,8,9,6,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.0452893,0.00422612
capacity,80211ac,nMidi,8,9,7,192.168.1.4:49153,192.168.1.1:9,795,795,0,0,0.0460497,0.00424124
capacity,80211ac,nMidi,8,9,8,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0452958,0.00363198
capacity,80211ac,nMidi,8,10,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.0476271,0.00420879
capacity,80211ac,nMidi,8,10,2,192.168.1.5:49153,192.168.1.1:9,933,933,0,0,0.0452912,0.00338734
capacity,80211ac,nMidi,8,10,3,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.0458725,0.00472713
capacity,80211ac,nMidi,8,10,4,192.168.1.8:49153,192.168.1.1:9,908,908,0,0,0.0455208,0.00416797
capacity,80211ac,nMidi,8,10,5,192.168.1.7:49153,192.168.1.1:9,884,884,0,0,0.0452911,0.00391081
capacity,80211ac,nMidi,8,10,6,192.168.1.6:49153,192.168.1.1:9,867,867,0,0,0.0453835,0.00352737
capacity,80211ac,nMidi,8,10,7,192.168.1.9:49153,192.168.1.1:9,934,934,0,0,0.0455337,0.00391647
capacity,80211ac,nMidi,8,10,8,192.168.1.4:49153,192.168.1.1:9,700,700,0,0,0.051403,0.00638848
capacity,80211ac,nMidi,10,1,1,192.168.1.6:49153,192.168.1.1:9,881,881,0,0,0.0487441,0.00633509
capacity,80211ac,nMidi,10,1,2,192.168.1.10:49153,192.168.1.1:9,837,837,0,0,0.0448334,0.00372875
capacity,80211ac,nMidi,10,1,3,192.168.1.8:49153,192.168.1.1:9,784,784,0,0,0.0525973,0.0103672
capacity,80211ac,nMidi,10,1,4,192.168.1.11:49153,192.168.1.1:9,815,815,0,0,0.0485593,0.00513961
capacity,80211ac,nMidi,10,1,5,192.168.1.7:49153,192.168.1.1:9,865,865,0,0,0.047541,0.00642968
capacity,80211ac,nMidi,10,1,6,192.168.1.4:49153,192.168.1.1:9,858,858,0,0,0.0458376,0.00535378
capacity,80211ac,nMidi,10,1,7,192.168.1.9:49153,192.168.1.1:9,871,871,0,0,0.0531864,0.00689577
capacity,80211ac,nMidi,10,1,8,192.168.1.5:49153,192.168.1.1:9,931,931,0,0,0.0489853,0.00621341
capacity,80211ac,nMidi,10,1,9,192.168.1.3:49153,192.168.1.1:9,665,665,0,0,0.0482736,0.00447741
capacity,80211ac,nMidi,10,1,10,192.168.1.2:49153,192.168.1.1:9,806,806,0,0,0.0532584,0.00872123
capacity,80211ac,nMidi,10,2,1,192.168.1.6:49153,192.168.1.1:9,903,903,0,0,0.0550029,0.00977908
capacity,80211ac,nMidi,10,2,2,192.168.1.3:49153,192.168.1.1:9,881,881,0,0,0.0457552,0.00487592
capacity,80211ac,nMidi,10,2,3,192.168.1.7:49153,192.168.1.1:9,835,835,0,0,0.0463115,0.00406018
capacity,80211ac,nMidi,10,2,4,192.168.1.10:49153,192.168.1.1:9,939,939,0,0,0.0491072,0.00685447
capacity,80211ac,nMidi,10,2,5,192.168.1.8:49153,192.168.1.1:9,904,904,0,0,0.0543697,0.00827778
capacity,80211ac,nMidi,10,2,6,192.168.1.5:49153,192.168.1.1:9,998,998,0,0,0.0469786,0.00610084
capacity,80211ac,nMidi,10,2,7,192.168.1.4:49153,192.168.1.1:9,832,832,0,0,0.0484012,0.00554683
capacity,80211ac,nMidi,10,2,8,192.168.1.9:49153,192.168.1.1:9,959,959,0,0,0.0450758,0.00308665
